Field ID,Crop
22121,Weeds
121875,Lucerne/Medics
50624,Lucerne/Medics
38739,Lucerne/Medics
89379,Lucerne/Medics
22530,Lucerne/Medics
83878,Small grain grazing
88972,Wheat
106993,Lucerne/Medics
21673,Lucerne/Medics
117777,Planted pastures (perennial)
674,Lucerne/Medics
19682,Wheat
20720,Lucerne/Medics
75613,Wheat
109114,Lucerne/Medics
9035,Lucerne/Medics
6597,Small grain grazing
99879,Lucerne/Medics
98232,Lucerne/Medics
45501,Wheat
70470,Wheat
105249,Wheat
65890,Wheat
107776,Wheat
40145,Wheat
32197,Fallow
94546,Fallow
95572,Canola
63953,Lucerne/Medics
39402,Lucerne/Medics
29712,Lucerne/Medics
77437,Lucerne/Medics
46588,Wine grapes
106323,Wine grapes
52777,Wine grapes
101774,Wine grapes
71367,Wheat
84148,Lucerne/Medics
115670,Planted pastures (perennial)
114800,Wheat
100838,Small grain grazing
17245,Weeds
91836,Wheat
14646,Wine grapes
93288,Planted pastures (perennial)
34496,Planted pastures (perennial)
13472,Planted pastures (perennial)
38740,Wine grapes
83482,Wine grapes
45980,Wine grapes
67491,Wine grapes
34700,Wine grapes
40088,Wine grapes
43986,Wine grapes
63024,Wine grapes
44389,Wine grapes
91098,Lucerne/Medics
21767,Wine grapes
78987,Wine grapes
92759,Wine grapes
8345,Wine grapes
102334,Wine grapes
34677,Wine grapes
66253,Wine grapes
941,Wine grapes
118279,Wine grapes
75395,Wine grapes
61718,Wine grapes
57641,Wine grapes
82425,Wine grapes
92525,Wine grapes
121827,Wine grapes
83901,Wine grapes
7829,Wine grapes
100898,Wine grapes
118689,Wine grapes
20673,Wine grapes
50722,Wine grapes
20208,Wine grapes
98742,Wine grapes
240,Wine grapes
10584,Wine grapes
90190,Wine grapes
87305,Wine grapes
27034,Wine grapes
86486,Wine grapes
51508,Wine grapes
73585,Wine grapes
114667,Wine grapes
5968,Wine grapes
84632,Wine grapes
45929,Wine grapes
11009,Wine grapes
17161,Wine grapes
98978,Wine grapes
112946,Wine grapes
85572,Wine grapes
68731,Wine grapes
74035,Wine grapes
65811,Wine grapes
59084,Wine grapes
100994,Wine grapes
20795,Wine grapes
117798,Wine grapes
87390,Wine grapes
95660,Wine grapes
122326,Wine grapes
59707,Wine grapes
3728,Wine grapes
60057,Wine grapes
54760,Wine grapes
34480,Wine grapes
60164,Wine grapes
55923,Wine grapes
28908,Wine grapes
62444,Wine grapes
7979,Wine grapes
25847,Wine grapes
77465,Wine grapes
16555,Planted pastures (perennial)
30387,Wine grapes
78527,Wine grapes
103820,Wine grapes
26802,Small grain grazing
72634,Planted pastures (perennial)
95969,Planted pastures (perennial)
19759,Planted pastures (perennial)
20949,Planted pastures (perennial)
61321,Wine grapes
49992,Wine grapes
95704,Wine grapes
6951,Wine grapes
10796,Wine grapes
52158,Wine grapes
18588,Wine grapes
85079,Wine grapes
101408,Wine grapes
112216,Wine grapes
54624,Wine grapes
23805,Wine grapes
67240,Wine grapes
16723,Wine grapes
42756,Wine grapes
35180,Wine grapes
2726,Wine grapes
114269,Wine grapes
43312,Wine grapes
46870,Wine grapes
103416,Wine grapes
52037,Wine grapes
74055,Wine grapes
15908,Wine grapes
7924,Wine grapes
84124,Wine grapes
93472,Wine grapes
56142,Wine grapes
75611,Wine grapes
24333,Wine grapes
107958,Wine grapes
17109,Wine grapes
77361,Wine grapes
16521,Wine grapes
98476,Wine grapes
59635,Wine grapes
83716,Wine grapes
72284,Wine grapes
69750,Wine grapes
4062,Wine grapes
28265,Wine grapes
116895,Wine grapes
100702,Wine grapes
119407,Wine grapes
24836,Wine grapes
120948,Wine grapes
94885,Wine grapes
48618,Wine grapes
53842,Wine grapes
48739,Wine grapes
91727,Wine grapes
44566,Wine grapes
102658,Wine grapes
6675,Wine grapes
97593,Wine grapes
101093,Wine grapes
54659,Wine grapes
71492,Wine grapes
104327,Wine grapes
109945,Wine grapes
20917,Wine grapes
35237,Wine grapes
23542,Wine grapes
109402,Wine grapes
110763,Wine grapes
46437,Wine grapes
120295,Wine grapes
91253,Wine grapes
100414,Wine grapes
87173,Wine grapes
20616,Wine grapes
56415,Wine grapes
106325,Wine grapes
67225,Wine grapes
55631,Wine grapes
101485,Wine grapes
100718,Wine grapes
94411,Wine grapes
84576,Wine grapes
119412,Wine grapes
83053,Wine grapes
1704,Wine grapes
50750,Wine grapes
97442,Planted pastures (perennial)
36548,Planted pastures (perennial)
2974,Planted pastures (perennial)
81997,Planted pastures (perennial)
85309,Planted pastures (perennial)
54366,Planted pastures (perennial)
74276,Planted pastures (perennial)
64461,Wine grapes
27616,Wine grapes
15790,Wine grapes
72065,Wine grapes
34003,Planted pastures (perennial)
113691,Wine grapes
109626,Wine grapes
122645,Wine grapes
83259,Planted pastures (perennial)
22858,Wine grapes
107314,Wine grapes
78885,Wine grapes
101363,Wine grapes
50588,Wine grapes
69412,Wine grapes
17043,Wine grapes
26888,Wine grapes
50912,Wine grapes
105598,Wine grapes
89073,Wine grapes
104997,Wine grapes
69022,Wine grapes
39743,Wine grapes
63463,Wine grapes
113592,Planted pastures (perennial)
83211,Lucerne/Medics
115033,Lucerne/Medics
97953,Lucerne/Medics
77214,Wine grapes
57404,Wine grapes
5665,Wine grapes
1306,Wine grapes
3411,Wine grapes
109291,Small grain grazing
110599,Wine grapes
111886,Wine grapes
89323,Planted pastures (perennial)
104546,Wine grapes
25220,Wine grapes
9821,Wine grapes
99733,Wine grapes
25715,Wine grapes
81666,Planted pastures (perennial)
83378,Wine grapes
21816,Wine grapes
94109,Wine grapes
220,Wine grapes
112652,Wine grapes
113493,Wine grapes
65763,Wine grapes
50330,Wine grapes
88862,Wine grapes
94250,Wine grapes
1912,Wine grapes
99471,Wine grapes
58176,Canola
100354,Planted pastures (perennial)
44918,Planted pastures (perennial)
72732,Planted pastures (perennial)
11504,Wine grapes
21012,Planted pastures (perennial)
64490,Wheat
108497,Wheat
108844,Wheat
46290,Wheat
39384,Wheat
43375,Wheat
115704,Wheat
47563,Wheat
49731,Wheat
73538,Wine grapes
51960,Planted pastures (perennial)
94087,Wheat
108493,Wheat
12443,Wheat
6993,Wheat
19004,Wheat
118079,Wheat
62981,Wheat
73222,Wheat
79254,Wheat
32306,Wheat
36619,Wheat
24604,Planted pastures (perennial)
4450,Planted pastures (perennial)
1355,Planted pastures (perennial)
122231,Wheat
78187,Planted pastures (perennial)
14720,Wheat
66493,Wheat
83104,Wheat
8318,Lucerne/Medics
29673,Lucerne/Medics
27610,Lucerne/Medics
59384,Wheat
5360,Wheat
84325,Wheat
105942,Wheat
76592,Wheat
87817,Lucerne/Medics
25398,Lucerne/Medics
121562,Lucerne/Medics
9300,Wheat
57674,Wheat
47300,Canola
35981,Wheat
64327,Wheat
82012,Lucerne/Medics
74585,Wheat
115697,Wheat
113616,Lucerne/Medics
99523,Lucerne/Medics
62840,Lucerne/Medics
94019,Lucerne/Medics
1370,Small grain grazing
157,Small grain grazing
46487,Wheat
52025,Small grain grazing
78372,Wheat
2950,Planted pastures (perennial)
7409,Small grain grazing
86763,Wheat
48022,Wheat
28157,Small grain grazing
47527,Planted pastures (perennial)
115330,Planted pastures (perennial)
48309,Lucerne/Medics
104228,Small grain grazing
44289,Lucerne/Medics
60816,Wheat
71696,Lucerne/Medics
4635,Wheat
48404,Planted pastures (perennial)
119008,Wheat
43984,Wheat
25062,Wheat
88990,Lucerne/Medics
75386,Wheat
96632,Small grain grazing
71935,Wheat
116712,Lucerne/Medics
55391,Lucerne/Medics
101740,Planted pastures (perennial)
2833,Planted pastures (perennial)
22632,Planted pastures (perennial)
20176,Planted pastures (perennial)
112536,Planted pastures (perennial)
73100,Planted pastures (perennial)
45334,Planted pastures (perennial)
48011,Planted pastures (perennial)
113102,Wheat
104746,Lucerne/Medics
62114,Lucerne/Medics
57178,Wheat
3900,Lucerne/Medics
66158,Planted pastures (perennial)
39459,Lucerne/Medics
82966,Lucerne/Medics
43979,Small grain grazing
100617,Planted pastures (perennial)
31696,Planted pastures (perennial)
106740,Small grain grazing
92480,Small grain grazing
46176,Lucerne/Medics
83440,Small grain grazing
82405,Planted pastures (perennial)
116511,Weeds
26026,Weeds
95786,Weeds
85243,Weeds
119757,Weeds
14810,Fallow
56389,Fallow
15010,Weeds
112992,Weeds
44820,Weeds
112057,Weeds
76439,Weeds
118697,Weeds
107628,Fallow
111934,Weeds
28529,Fallow
122198,Fallow
44586,Fallow
24828,Fallow
9321,Fallow
11113,Weeds
105490,Fallow
119863,Fallow
34302,Weeds
43240,Weeds
87281,Fallow
106385,Weeds
119879,Weeds
16565,Weeds
32231,Planted pastures (perennial)
115331,Planted pastures (perennial)
79798,Planted pastures (perennial)
54730,Fallow
88886,Fallow
113706,Fallow
64366,Planted pastures (perennial)
14380,Fallow
11734,Fallow
44958,Planted pastures (perennial)
113539,Planted pastures (perennial)
48950,Planted pastures (perennial)
71246,Fallow
99232,Rooibos
118932,Weeds
78797,Lucerne/Medics
28671,Lucerne/Medics
118930,Rooibos
77643,Rooibos
112002,Rooibos
120864,Rooibos
114050,Rooibos
89596,Rooibos
83210,Rooibos
69261,Rooibos
43013,Fallow
64607,Rooibos
118588,Rooibos
85368,Rooibos
33666,Rooibos
112667,Rooibos
117429,Rooibos
111577,Rooibos
1596,Planted pastures (perennial)
8154,Planted pastures (perennial)
89577,Rooibos
100341,Rooibos
4991,Rooibos
28117,Rooibos
28297,Planted pastures (perennial)
6752,Weeds
74438,Small grain grazing
89095,Weeds
50711,Rooibos
26598,Weeds
2901,Rooibos
71314,Rooibos
36254,Weeds
27924,Fallow
115352,Planted pastures (perennial)
107561,Fallow
110125,Planted pastures (perennial)
70927,Fallow
85006,Fallow
83009,Weeds
112593,Weeds
87333,Weeds
13476,Fallow
20888,Fallow
110710,Fallow
22455,Fallow
92444,Fallow
113210,Fallow
795,Fallow
55308,Fallow
59243,Wheat
10423,Canola
25458,Wheat
79548,Canola
85977,Wheat
92030,Wheat
61947,Wheat
35869,Wheat
82899,Wheat
9637,Wheat
9000,Small grain grazing
16218,Fallow
19431,Small grain grazing
89276,Wheat
78217,Small grain grazing
63794,Small grain grazing
35077,Small grain grazing
115147,Small grain grazing
6911,Small grain grazing
116665,Wheat
65915,Wheat
27422,Wheat
11839,Wheat
86813,Wheat
25200,Wheat
63666,Small grain grazing
33162,Small grain grazing
97077,Small grain grazing
10964,Fallow
92314,Fallow
48362,Wheat
51901,Fallow
46932,Wheat
59411,Wheat
18545,Wheat
8803,Wheat
84797,Wheat
26310,Wheat
71058,Wheat
26991,Small grain grazing
104083,Wheat
113938,Small grain grazing
27755,Small grain grazing
26233,Small grain grazing
79673,Small grain grazing
18172,Wheat
29125,Small grain grazing
62710,Small grain grazing
18890,Small grain grazing
54512,Small grain grazing
97230,Small grain grazing
41908,Wheat
17569,Wheat
5782,Small grain grazing
99400,Small grain grazing
43173,Wheat
8342,Wheat
82386,Wheat
83224,Wheat
2378,Wheat
21174,Wheat
100562,Wheat
120658,Wheat
68369,Weeds
106458,Planted pastures (perennial)
62823,Planted pastures (perennial)
25944,Planted pastures (perennial)
44786,Planted pastures (perennial)
114136,Planted pastures (perennial)
26060,Planted pastures (perennial)
117421,Planted pastures (perennial)
7751,Planted pastures (perennial)
120156,Planted pastures (perennial)
22399,Planted pastures (perennial)
68779,Planted pastures (perennial)
39920,Lucerne/Medics
3562,Planted pastures (perennial)
46166,Planted pastures (perennial)
116828,Planted pastures (perennial)
32059,Small grain grazing
48132,Lucerne/Medics
54852,Small grain grazing
79970,Weeds
83583,Lucerne/Medics
117639,Small grain grazing
35579,Small grain grazing
82703,Small grain grazing
14544,Small grain grazing
14307,Small grain grazing
15630,Small grain grazing
36535,Planted pastures (perennial)
20134,Wheat
14815,Wheat
92775,Small grain grazing
64372,Planted pastures (perennial)
31242,Planted pastures (perennial)
78235,Planted pastures (perennial)
83361,Planted pastures (perennial)
41501,Small grain grazing
118371,Small grain grazing
8035,Planted pastures (perennial)
112880,Planted pastures (perennial)
28690,Small grain grazing
99248,Wheat
84740,Wheat
84547,Wheat
4702,Wheat
32687,Wheat
29163,Small grain grazing
72358,Wheat
114202,Wheat
57498,Wine grapes
93720,Wine grapes
70628,Wine grapes
86601,Wine grapes
71220,Wine grapes
32072,Wine grapes
120106,Wine grapes
60676,Wine grapes
72314,Wine grapes
20714,Wine grapes
35321,Wine grapes
83698,Wine grapes
6402,Wine grapes
71203,Wine grapes
64895,Wine grapes
55558,Wine grapes
99209,Wine grapes
105719,Wine grapes
100676,Wine grapes
77187,Wine grapes
94291,Wine grapes
45779,Wine grapes
98207,Wine grapes
69325,Wine grapes
78757,Wine grapes
34649,Wine grapes
94986,Wine grapes
29719,Wine grapes
42318,Wine grapes
31298,Wine grapes
79960,Wine grapes
51280,Wine grapes
66748,Wine grapes
80274,Wine grapes
54684,Wine grapes
84659,Wine grapes
6710,Wine grapes
10208,Wine grapes
79845,Wine grapes
102077,Wine grapes
30395,Wine grapes
18402,Wine grapes
97310,Wine grapes
113744,Wine grapes
70155,Wine grapes
11756,Wine grapes
95697,Wine grapes
59125,Wine grapes
31429,Wine grapes
100910,Wine grapes
76450,Wine grapes
42033,Wine grapes
32375,Wine grapes
36293,Wine grapes
70449,Wine grapes
87022,Wine grapes
69864,Wine grapes
24040,Wine grapes
86877,Wine grapes
74919,Wine grapes
44376,Wine grapes
43414,Wine grapes
86416,Wine grapes
101600,Wine grapes
102610,Wine grapes
119055,Wine grapes
50507,Wine grapes
14680,Wine grapes
84432,Wine grapes
14966,Wine grapes
57065,Wine grapes
87569,Wine grapes
43541,Wine grapes
9502,Lucerne/Medics
87933,Wine grapes
111612,Wine grapes
39666,Wine grapes
118104,Wine grapes
17848,Wine grapes
89821,Wine grapes
49618,Wine grapes
46752,Wine grapes
100460,Wine grapes
28186,Wine grapes
13115,Wine grapes
121490,Wine grapes
2789,Wine grapes
88786,Wine grapes
42523,Wine grapes
76457,Wine grapes
33698,Wine grapes
108004,Wine grapes
48993,Wine grapes
12761,Wine grapes
8594,Wine grapes
50767,Wine grapes
95870,Wine grapes
2478,Wine grapes
91585,Wine grapes
8349,Wine grapes
57659,Wine grapes
87078,Wine grapes
21278,Wine grapes
104332,Wine grapes
8541,Wine grapes
80812,Wine grapes
38180,Wine grapes
39128,Wine grapes
92270,Wine grapes
9770,Wine grapes
89784,Wine grapes
46388,Wine grapes
93066,Wine grapes
102034,Wine grapes
94755,Wine grapes
2694,Wine grapes
71615,Wine grapes
112913,Wine grapes
5127,Wine grapes
33719,Wine grapes
80158,Wine grapes
59203,Wine grapes
18552,Wine grapes
63777,Wine grapes
73600,Wine grapes
49193,Wine grapes
34993,Wine grapes
100763,Wine grapes
51642,Wine grapes
44892,Wine grapes
85874,Wine grapes
92858,Wine grapes
19062,Wine grapes
82870,Wine grapes
80816,Wine grapes
82392,Wine grapes
31467,Wine grapes
37143,Fallow
82374,Fallow
59290,Wine grapes
65348,Wine grapes
71519,Wine grapes
91542,Wine grapes
84125,Wine grapes
101413,Wine grapes
3108,Wine grapes
26172,Wine grapes
112015,Wine grapes
107120,Wine grapes
287,Wine grapes
49606,Wine grapes
53893,Wine grapes
108308,Wine grapes
75969,Wine grapes
73349,Wine grapes
53631,Wine grapes
40087,Wine grapes
21902,Wine grapes
51568,Wine grapes
70805,Wine grapes
112344,Wine grapes
17649,Wine grapes
51547,Wine grapes
97738,Wine grapes
61855,Wine grapes
23272,Wine grapes
115380,Wine grapes
50144,Wine grapes
563,Wine grapes
117015,Wine grapes
90659,Wine grapes
56317,Wine grapes
71676,Wine grapes
46289,Wine grapes
17706,Wine grapes
23924,Wine grapes
74188,Wine grapes
49693,Wine grapes
63686,Wine grapes
99171,Wine grapes
48045,Wine grapes
26170,Wine grapes
116814,Wine grapes
23254,Wine grapes
42666,Wine grapes
36464,Wine grapes
53349,Wine grapes
11189,Wine grapes
48831,Wine grapes
88756,Wine grapes
111306,Wine grapes
22440,Wine grapes
53122,Wine grapes
27656,Wine grapes
36467,Wine grapes
26525,Wine grapes
66603,Wine grapes
64991,Wine grapes
98940,Wine grapes
114832,Wine grapes
100924,Wine grapes
44519,Wine grapes
42609,Wine grapes
73400,Wine grapes
100620,Wine grapes
27295,Wine grapes
66110,Wine grapes
97586,Wine grapes
119918,Wine grapes
31222,Wine grapes
119143,Wine grapes
118929,Wine grapes
119019,Wine grapes
63475,Wine grapes
25475,Wine grapes
9813,Wine grapes
88154,Wine grapes
51088,Wine grapes
116632,Wine grapes
58755,Wine grapes
94719,Wine grapes
28605,Wine grapes
94976,Wine grapes
20341,Wine grapes
105536,Wine grapes
25437,Wine grapes
47868,Wine grapes
118155,Wine grapes
20412,Wine grapes
32885,Wine grapes
21925,Wine grapes
2118,Wine grapes
76310,Wine grapes
15216,Wine grapes
34875,Wine grapes
54448,Wine grapes
13557,Wine grapes
122230,Wine grapes
100494,Wine grapes
76216,Wine grapes
79850,Wine grapes
69994,Fallow
83579,Fallow
76406,Wine grapes
28070,Wine grapes
98274,Wine grapes
71968,Wine grapes
81931,Wine grapes
76901,Wine grapes
57745,Wine grapes
33272,Wine grapes
70317,Wine grapes
19312,Wine grapes
10516,Wine grapes
3376,Wine grapes
32719,Wine grapes
93114,Wine grapes
61527,Wine grapes
3484,Wine grapes
45133,Wine grapes
75398,Wine grapes
101573,Wine grapes
121399,Wine grapes
65418,Fallow
42538,Wine grapes
116519,Wine grapes
40618,Wine grapes
66344,Wine grapes
8391,Wine grapes
79325,Wine grapes
53023,Wine grapes
76827,Wine grapes
25545,Wine grapes
112869,Wine grapes
116822,Wine grapes
96395,Wine grapes
69778,Weeds
24505,Weeds
17443,Wine grapes
94145,Wine grapes
121290,Wine grapes
122151,Wine grapes
31574,Wine grapes
110812,Wine grapes
96580,Wine grapes
47482,Wine grapes
82191,Fallow
15109,Wheat
86417,Wheat
88879,Lucerne/Medics
75534,Canola
32164,Planted pastures (perennial)
25650,Planted pastures (perennial)
108994,Planted pastures (perennial)
14559,Planted pastures (perennial)
10185,Planted pastures (perennial)
79297,Planted pastures (perennial)
27731,Planted pastures (perennial)
100561,Planted pastures (perennial)
60095,Planted pastures (perennial)
5867,Planted pastures (perennial)
72773,Planted pastures (perennial)
56179,Planted pastures (perennial)
87730,Small grain grazing
1903,Planted pastures (perennial)
109991,Fallow
57429,Fallow
106901,Small grain grazing
68628,Fallow
86502,Weeds
1037,Weeds
62363,Fallow
12425,Fallow
34781,Fallow
76456,Weeds
64571,Small grain grazing
105068,Fallow
61196,Fallow
88607,Fallow
61604,Fallow
81503,Fallow
66858,Fallow
10543,Small grain grazing
19074,Small grain grazing
47459,Weeds
109738,Weeds
102421,Fallow
99844,Weeds
118914,Fallow
30066,Weeds
59163,Fallow
32700,Wine grapes
120262,Fallow
50261,Fallow
12658,Weeds
45417,Fallow
24248,Fallow
73975,Fallow
7075,Wine grapes
87153,Wine grapes
78049,Wine grapes
76161,Wine grapes
3608,Fallow
386,Weeds
74403,Wine grapes
22218,Fallow
42830,Wheat
20277,Wheat
105080,Wheat
22439,Wheat
73875,Lucerne/Medics
122252,Wheat
101543,Wheat
47678,Wheat
61128,Canola
87100,Canola
22042,Small grain grazing
16950,Small grain grazing
50089,Canola
34071,Small grain grazing
111594,Small grain grazing
116504,Canola
41053,Wheat
80845,Wheat
42082,Lucerne/Medics
26463,Lucerne/Medics
31177,Wheat
29859,Wheat
60678,Lucerne/Medics
77641,Wheat
54753,Wheat
1909,Wheat
51520,Wheat
84630,Wheat
95195,Wheat
83128,Wheat
74353,Canola
18041,Rooibos
89539,Wheat
67297,Wheat
53950,Lucerne/Medics
18370,Wheat
49265,Wheat
8579,Wheat
17099,Lucerne/Medics
122558,Wheat
3474,Lucerne/Medics
119190,Lucerne/Medics
105665,Lucerne/Medics
61018,Lucerne/Medics
29219,Lucerne/Medics
113659,Wheat
100482,Wheat
106414,Wheat
